"company_id","transaction_id","close","large_dip","date_published","industry_id","pb_ratio","pc_ratio","pe_ratio","ps_ratio","discount_percentile","institution_held","insider_held","return_on_assets","return_on_equity","total_debt_equity","current_ratio","market_cap","recovered"
871,702141,22.25,t,"2018-11-21 00:00:00",32,1.39323731997495,3.65353037766831,15.7801418439716,0.368011908699967,0.411354118194509,90.33,9.86,3.56,8.77,81.95,1.68,184260000,f
871,732906,22.87,t,"2018-11-30 00:00:00",32,1.43206011271133,3.75533661740558,16.2198581560284,0.378266622560371,0.440204746393672,90.33,9.86,3.56,8.77,81.95,1.68,184260000,f
871,1304632,17.2,t,"2019-05-23 00:00:00",32,1.07701941139637,2.82430213464696,12.1985815602837,0.284485610320873,0.176361098185202,90.33,9.86,3.56,8.77,81.95,1.68,184260000,f
871,1335899,13.68,t,"2019-06-01 00:00:00",32,0.856606136505949,2.24630541871921,9.70212765957447,0.226265299371485,0.0125639832480223,90.33,9.86,3.56,8.77,81.95,1.68,184260000,t
871,542389,25.99,t,"2018-10-05 00:00:00",32,1.62742642454602,4.26765188834154,18.4326241134752,0.429870989083692,0.585388552815263,90.33,9.86,3.56,8.77,81.95,1.68,184260000,f
872,562747,27.85,t,"2018-10-11 00:00:00",64,3.64052287581699,10.8365758754864,18.5666666666667,2.68563162970106,0.556513844757149,86.82,1.73,4.89,22.22,5.81,3.89,640770000,f
872,637260,28.8,t,"2018-11-02 00:00:00",64,3.76470588235294,11.2062256809339,19.2,2.77724204435873,0.59963685882887,86.82,1.73,4.89,22.22,5.81,3.89,640770000,f
872,789301,16.89,t,"2018-12-21 00:00:00",64,2.2078431372549,6.57198443579767,11.26,1.62873674059788,0.05901044030867,86.82,1.73,4.89,22.22,5.81,3.89,640770000,t
872,942253,21.23,t,"2019-02-05 00:00:00",64,2.77516339869281,8.26070038910506,14.1533333333333,2.04725168756027,0.256014525646845,86.82,1.73,4.89,22.22,5.81,3.89,640770000,f
872,756647,19.77,t,"2018-12-10 00:00:00",64,2.5843137254902,7.69260700389105,13.18,1.90646094503375,0.18974126191557,86.82,1.73,4.89,22.22,5.81,3.89,640770000,f
872,421814,33.09,t,"2018-08-30 00:00:00",64,4.32549019607843,12.875486381323,22.06,3.19093539054966,0.794371311847481,86.82,1.73,4.89,22.22,5.81,3.89,640770000,t
872,779079,17.95,t,"2018-12-18 00:00:00",64,2.34640522875817,6.98443579766537,11.9666666666667,1.73095467695275,0.107126645483432,86.82,1.73,4.89,22.22,5.81,3.89,640770000,t
875,188980,10.85,t,"2018-06-21 00:00:00",1,30.1388888888889,21.2745098039216,-20.5103969754253,14.8630136986301,0.66884328358209,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,1346465,6.27,t,"2019-06-04 00:00:00",1,17.4166666666667,12.2941176470588,-11.8525519848771,8.58904109589041,0.24160447761194,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,756650,9.31,t,"2018-12-10 00:00:00",1,25.8611111111111,18.2549019607843,-17.5992438563327,12.7534246575342,0.525186567164179,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,f
875,789420,7.61,t,"2018-12-21 00:00:00",1,21.1388888888889,14.921568627451,-14.3856332703214,10.4246575342466,0.36660447761194,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,1050025,7.2,t,"2019-03-09 00:00:00",1,20,14.1176470588235,-13.6105860113422,9.86301369863014,0.328358208955224,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,610248,9.61,t,"2018-10-25 00:00:00",1,26.6944444444444,18.843137254902,-18.1663516068053,13.1643835616438,0.553171641791045,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,1258639,6.62,t,"2019-05-10 00:00:00",1,18.3888888888889,12.9803921568627,-12.5141776937618,9.06849315068493,0.274253731343284,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,535588,12.33,t,"2018-10-03 00:00:00",1,34.25,24.1764705882353,-23.3081285444234,16.8904109589041,0.806902985074627,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,f
875,664563,9.85,t,"2018-11-10 00:00:00",1,27.3611111111111,19.3137254901961,-18.6200378071834,13.4931506849315,0.575559701492537,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,f
875,344951,11.58,t,"2018-08-07 00:00:00",1,32.1666666666667,22.7058823529412,-21.890359168242,15.8630136986301,0.736940298507463,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,474626,12.85,t,"2018-09-15 00:00:00",1,35.6944444444444,25.1960784313725,-24.2911153119093,17.6027397260274,0.855410447761194,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,f
875,671395,9.85,t,"2018-11-12 00:00:00",1,27.3611111111111,19.3137254901961,-18.6200378071834,13.4931506849315,0.575559701492537,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,f
875,2876764,5.62,t,"2019-08-08 00:00:00",1,15.6111111111111,11.0196078431373,-10.6238185255198,7.6986301369863,0.180970149253731,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,f
875,562820,10.76,t,"2018-10-11 00:00:00",1,29.8888888888889,21.0980392156863,-20.3402646502836,14.7397260273973,0.66044776119403,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,f
875,860705,7.51,t,"2019-01-11 00:00:00",1,20.8611111111111,14.7254901960784,-14.1965973534972,10.2876712328767,0.357276119402985,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,904891,6.82,t,"2019-01-25 00:00:00",1,18.9444444444444,13.3725490196078,-12.8922495274102,9.34246575342466,0.292910447761194,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,1056857,7.2,t,"2019-03-11 00:00:00",1,20,14.1176470588235,-13.6105860113422,9.86301369863014,0.328358208955224,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
875,3010787,4.33,t,"2019-08-28 00:00:00",1,12.0277777777778,8.49019607843137,-8.18525519848771,5.93150684931507,0.0606343283582089,27.15,10.2,-31.95,-101.74,97.5,3.21,150210000,t
876,1235826,66.61,t,"2019-05-03 00:00:00",21,3.48378661087866,12.2444852941176,18.4515235457064,2.32090592334495,0.447058823529412,92.71,0.23,11.05,19.57,15.67,2.55,35050000000,f
876,792743,60.09,t,"2018-12-22 00:00:00",21,3.14278242677824,11.0459558823529,16.6454293628809,2.09372822299652,0.152036199095023,92.71,0.23,11.05,19.57,15.67,2.55,35050000000,t
877,589911,0.94,t,"2018-10-19 00:00:00",57,0.482051282051282,0.862385321100917,-0.120051085568327,47,-0.0244541484716157,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,671403,0.57,t,"2018-11-12 00:00:00",57,0.292307692307692,0.522935779816514,-0.0727969348659004,28.5,-0.0406113537117904,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,992690,0.59,t,"2019-02-20 00:00:00",57,0.302564102564103,0.541284403669725,-0.0753512132822478,29.5,-0.0397379912663755,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,1056868,0.57,t,"2019-03-11 00:00:00",57,0.292307692307692,0.522935779816514,-0.0727969348659004,28.5,-0.0406113537117904,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,1099788,0.5991,t,"2019-03-25 00:00:00",57,0.307230769230769,0.549633027522936,-0.0765134099616858,29.955,-0.0393406113537118,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,1130429,0.49,t,"2019-04-03 00:00:00",57,0.251282051282051,0.44954128440367,-0.0625798212005109,24.5,-0.0441048034934498,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,1252520,0.5167,t,"2019-05-08 00:00:00",57,0.264974358974359,0.474036697247706,-0.0659897828863346,25.835,-0.042938864628821,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,1353632,0.4451,t,"2019-06-06 00:00:00",57,0.22825641025641,0.408348623853211,-0.056845466155811,22.255,-0.0460655021834061,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,1416073,0.35,t,"2019-06-24 00:00:00",57,0.179487179487179,0.321100917431193,-0.0446998722860792,17.5,-0.0502183406113537,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,2744477,8.5,t,"2019-07-19 00:00:00",57,4.35897435897436,7.79816513761468,-1.08556832694764,425,0.305676855895197,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,464509,1.1,t,"2018-09-12 00:00:00",57,0.564102564102564,1.00917431192661,-0.140485312899106,55,-0.0174672489082969,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,1023354,0.47,t,"2019-03-01 00:00:00",57,0.241025641025641,0.431192660550459,-0.0600255427841635,23.5,-0.0449781659388646,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,1143112,0.428,t,"2019-04-06 00:00:00",57,0.219487179487179,0.392660550458716,-0.054661558109834,21.4,-0.0468122270742358,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,583130,0.98,t,"2018-10-17 00:00:00",57,0.502564102564103,0.899082568807339,-0.125159642401022,49,-0.022707423580786,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,1067101,0.51,t,"2019-03-14 00:00:00",57,0.261538461538462,0.467889908256881,-0.0651340996168582,25.5,-0.0432314410480349,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,304871,1.21,t,"2018-07-26 00:00:00",57,0.620512820512821,1.11009174311927,-0.154533844189017,60.5,-0.0126637554585153,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,792746,0.39,t,"2018-12-22 00:00:00",57,0.2,0.357798165137615,-0.049808429118774,19.5,-0.048471615720524,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,2930800,1.73,t,"2019-08-16 00:00:00",57,0.887179487179487,1.58715596330275,-0.220945083014049,86.5,0.0100436681222707,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,2983922,1.66,t,"2019-08-24 00:00:00",57,0.851282051282051,1.52293577981651,-0.212005108556833,83,0.00698689956331877,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,169235,1.63,t,"2018-06-15 00:00:00",57,0.835897435897436,1.4954128440367,-0.208173690932312,81.5,0.0056768558951965,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,f
877,746534,0.467,t,"2018-12-05 00:00:00",57,0.23948717948718,0.428440366972477,-0.0596424010217114,23.35,-0.0451091703056769,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,860711,0.35,t,"2019-01-11 00:00:00",57,0.179487179487179,0.321100917431193,-0.0446998722860792,17.5,-0.0502183406113537,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,901517,0.36,t,"2019-01-24 00:00:00",57,0.184615384615385,0.330275229357798,-0.0459770114942529,18,-0.0497816593886463,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,702150,0.48,t,"2018-11-21 00:00:00",57,0.246153846153846,0.440366972477064,-0.0613026819923372,24,-0.0445414847161572,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
877,1214566,0.4812,t,"2019-04-27 00:00:00",57,0.246769230769231,0.441467889908257,-0.061455938697318,24.06,-0.0444890829694323,16.79,13.52,-83.16,-164.7,0.99,2.53,3590000,t
881,212089,38.1,t,"2018-06-28 00:00:00",20,12.4918032786885,17.085201793722,-15.3012048192771,3.13322368421053,1.09562260943476,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,t
881,348320,40.8,t,"2018-08-08 00:00:00",20,13.3770491803279,18.2959641255605,-16.3855421686747,3.35526315789474,1.21036974075648,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,f
881,542415,29.78,t,"2018-10-05 00:00:00",20,9.76393442622951,13.3542600896861,-11.9598393574297,2.44901315789474,0.74203144921377,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,f
881,847092,16.94,t,"2019-01-07 00:00:00",20,5.55409836065574,7.59641255605381,-6.80321285140562,1.39309210526316,0.196345091372716,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,t
881,756660,18.13,t,"2018-12-10 00:00:00",20,5.94426229508197,8.13004484304933,-7.28112449799197,1.49095394736842,0.246918827029324,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,f
881,779102,15.75,t,"2018-12-18 00:00:00",20,5.16393442622951,7.0627802690583,-6.32530120481928,1.29523026315789,0.145771355716107,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,t
881,1273638,16.81,t,"2019-05-14 00:00:00",20,5.51147540983607,7.53811659192825,-6.75100401606426,1.38240131578947,0.190820229494263,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,t
881,318197,38.65,t,"2018-07-30 00:00:00",20,12.672131147541,17.3318385650224,-15.5220883534137,3.17845394736842,1.11899702507437,95.54,2.67,-7.94,-61.83,24.51,1.66,410730000,f
882,348317,8.33,t,"2018-08-08 00:00:00",57,8.76842105263158,6.664,-3.78636363636364,75.7272727272727,0.721453287197232,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,671428,7.15,t,"2018-11-12 00:00:00",57,7.52631578947368,5.72,-3.25,65,0.517301038062284,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,f
882,736318,4.68,t,"2018-12-01 00:00:00",57,4.92631578947368,3.744,-2.12727272727273,42.5454545454545,0.0899653979238754,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,874312,6.07,t,"2019-01-15 00:00:00",57,6.38947368421053,4.856,-2.75909090909091,55.1818181818182,0.330449826989619,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,2699387,6.93,t,"2019-07-12 00:00:00",57,7.29473684210526,5.544,-3.15,63,0.479238754325259,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,188989,12.24,t,"2018-06-21 00:00:00",57,12.8842105263158,9.792,-5.56363636363636,111.272727272727,1.39792387543253,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,f
882,789357,4.75,t,"2018-12-21 00:00:00",57,5,3.8,-2.15909090909091,43.1818181818182,0.102076124567474,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,539001,8.14,t,"2018-10-04 00:00:00",57,8.56842105263158,6.512,-3.7,74,0.688581314878893,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,f
882,1095609,7.95,t,"2019-03-23 00:00:00",57,8.36842105263158,6.36,-3.61363636363636,72.2727272727273,0.655709342560554,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,1231099,8.04,t,"2019-05-02 00:00:00",57,8.46315789473684,6.432,-3.65454545454545,73.0909090909091,0.671280276816609,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,2649999,8.01,t,"2019-07-04 00:00:00",57,8.43157894736842,6.408,-3.64090909090909,72.8181818181818,0.666089965397924,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,311534,10.12,t,"2018-07-28 00:00:00",57,10.6526315789474,8.096,-4.6,92,1.03114186851211,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,f
882,182398,12.88,t,"2018-06-19 00:00:00",57,13.5578947368421,10.304,-5.85454545454545,117.090909090909,1.50865051903114,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,f
882,569553,6.87,t,"2018-10-13 00:00:00",57,7.23157894736842,5.496,-3.12272727272727,62.4545454545455,0.468858131487889,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,f
882,606900,6.72,t,"2018-10-24 00:00:00",57,7.07368421052632,5.376,-3.05454545454545,61.0909090909091,0.442906574394464,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,901515,5.25,t,"2019-01-24 00:00:00",57,5.52631578947368,4.2,-2.38636363636364,47.7272727272727,0.188581314878893,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,887934,5.83,t,"2019-01-20 00:00:00",57,6.13684210526316,4.664,-2.65,53,0.288927335640138,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,918508,5.19,t,"2019-01-29 00:00:00",57,5.46315789473684,4.152,-2.35909090909091,47.1818181818182,0.178200692041523,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,952438,4.7,t,"2019-02-08 00:00:00",57,4.94736842105263,3.76,-2.13636363636364,42.7272727272727,0.0934256055363322,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,1187834,8.21,t,"2019-04-18 00:00:00",57,8.6421052631579,6.568,-3.73181818181818,74.6363636363636,0.700692041522492,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,f
882,1353630,7.35,t,"2019-06-06 00:00:00",57,7.73684210526316,5.88,-3.34090909090909,66.8181818181818,0.551903114186851,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
882,1398311,7.25,t,"2019-06-19 00:00:00",57,7.63157894736842,5.8,-3.29545454545454,65.9090909090909,0.534602076124568,20.69,19.24,-58.47,-129.37,38.57,2.65,185060000,t
883,671422,165.2,t,"2018-11-12 00:00:00",126,2.73509933774834,7.06889174154899,21.7654808959157,1.53246753246753,0.355140186915888,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,f
883,661160,214.7,t,"2018-11-09 00:00:00",126,3.5546357615894,9.1869918699187,28.2872200263505,1.99165120593692,0.685580774365821,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,f
883,942273,161.3,t,"2019-02-05 00:00:00",126,2.6705298013245,6.90201112537441,21.2516469038208,1.49628942486085,0.329105473965287,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,f
883,746535,150.7,t,"2018-12-05 00:00:00",126,2.49503311258278,6.44843816859221,19.8550724637681,1.39795918367347,0.258344459279039,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,t
883,758919,144.7,t,"2018-12-11 00:00:00",126,2.39569536423841,6.19169875909285,19.064558629776,1.34230055658627,0.218291054739653,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,t
883,559374,224.8,t,"2018-10-10 00:00:00",126,3.72185430463576,9.61916987590929,29.6179183135705,2.08534322820037,0.753004005340454,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,f
883,610258,190.7,t,"2018-10-25 00:00:00",126,3.15728476821192,8.16003423192127,25.1251646903821,1.76901669758813,0.525367156208278,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,t
883,1423305,146.7,t,"2019-06-26 00:00:00",126,2.42880794701987,6.27727856225931,19.3280632411067,1.360853432282,0.231642189586115,97.31,6.09,7.24,13.69,8.58,2.73,1650000000,t
889,1222886,61.52,t,"2019-04-30 00:00:00",61,7.70927318295739,6.15815815815816,559.272727272727,4.04470742932281,0.693693693693694,91.18,7.67,2.38,1.4,5.42,1.91,1980000000,f
889,2817122,50.45,t,"2019-07-30 00:00:00",61,6.32205513784461,5.05005005005005,458.636363636364,3.31689677843524,0.324324324324324,91.18,7.67,2.38,1.4,5.42,1.91,1980000000,f
889,566167,59.34,t,"2018-10-12 00:00:00",61,7.43609022556391,5.93993993993994,539.454545454545,3.90138067061144,0.620954287620954,91.18,7.67,2.38,1.4,5.42,1.91,1980000000,f
891,627312,6.46,t,"2018-10-30 00:00:00",25,1.44843049327354,3.34715025906736,4.93129770992366,0.210286458333333,0.251131221719457,79.81,3.6,9.41,34.43,134.25,2.45,199580000,t
891,756688,6.08,t,"2018-12-10 00:00:00",25,1.36322869955157,3.15025906735751,4.6412213740458,0.197916666666667,0.165158371040724,79.81,3.6,9.41,34.43,134.25,2.45,199580000,t
891,1256072,8,t,"2019-05-09 00:00:00",25,1.79372197309417,4.14507772020725,6.10687022900763,0.260416666666667,0.599547511312217,79.81,3.6,9.41,34.43,134.25,2.45,199580000,f
891,562770,7.99,t,"2018-10-11 00:00:00",25,1.7914798206278,4.139896373057,6.09923664122137,0.260091145833333,0.597285067873303,79.81,3.6,9.41,34.43,134.25,2.45,199580000,f
891,678321,6.61,t,"2018-11-14 00:00:00",25,1.48206278026906,3.42487046632124,5.04580152671756,0.215169270833333,0.285067873303168,79.81,3.6,9.41,34.43,134.25,2.45,199580000,t
891,461152,8.55,t,"2018-09-11 00:00:00",25,1.91704035874439,4.4300518134715,6.52671755725191,0.2783203125,0.723981900452489,79.81,3.6,9.41,34.43,134.25,2.45,199580000,f
891,2924162,7.11,t,"2019-08-15 00:00:00",25,1.59417040358744,3.6839378238342,5.42748091603053,0.2314453125,0.398190045248869,79.81,3.6,9.41,34.43,134.25,2.45,199580000,f
891,2983928,6.16,t,"2019-08-24 00:00:00",25,1.38116591928251,3.19170984455959,4.70229007633588,0.200520833333333,0.183257918552036,79.81,3.6,9.41,34.43,134.25,2.45,199580000,t
891,3056573,5.79,t,"2019-09-04 00:00:00",25,1.29820627802691,3,4.41984732824427,0.1884765625,0.0995475113122173,79.81,3.6,9.41,34.43,134.25,2.45,199580000,t
891,606909,7.01,t,"2018-10-24 00:00:00",25,1.57174887892377,3.63212435233161,5.35114503816794,0.228190104166667,0.375565610859729,79.81,3.6,9.41,34.43,134.25,2.45,199580000,f
891,802993,5.48,t,"2018-12-25 00:00:00",25,1.22869955156951,2.83937823834197,4.18320610687023,0.178385416666667,0.0294117647058825,79.81,3.6,9.41,34.43,134.25,2.45,199580000,t
893,785923,81.49,t,"2018-12-20 00:00:00",101,5.01476923076923,194.02380952381,45.0220994475138,1.27228727556596,0.345108695652174,90.44,8.7,10.27,11.43,10.48,1.39,1570000000,f
895,38807,6.94,t,"2018-05-19 00:00:00",10,1.36883629191322,5.29770992366412,-5.6514657980456,2.64885496183206,1.15873015873016,17.45,19,-10.32,-21.76,37.9,3.34,23600000,t
895,371815,6.5,t,"2018-08-15 00:00:00",10,1.28205128205128,4.9618320610687,-5.29315960912052,2.48091603053435,1.01904761904762,17.45,19,-10.32,-21.76,37.9,3.34,23600000,f
895,637283,5.24,t,"2018-11-02 00:00:00",10,1.03353057199211,4,-4.2671009771987,2,0.619047619047619,17.45,19,-10.32,-21.76,37.9,3.34,23600000,f
895,1137944,3.48,t,"2019-04-05 00:00:00",10,0.686390532544379,2.65648854961832,-2.83387622149837,1.32824427480916,0.0603174603174603,17.45,19,-10.32,-21.76,37.9,3.34,23600000,t
895,674917,4.14,t,"2018-11-13 00:00:00",10,0.816568047337278,3.16030534351145,-3.37133550488599,1.58015267175573,0.26984126984127,17.45,19,-10.32,-21.76,37.9,3.34,23600000,t
895,586525,5.6,t,"2018-10-18 00:00:00",10,1.10453648915187,4.27480916030534,-4.56026058631922,2.13740458015267,0.733333333333333,17.45,19,-10.32,-21.76,37.9,3.34,23600000,f
895,802999,3.41,t,"2018-12-25 00:00:00",10,0.67258382642998,2.6030534351145,-2.77687296416938,1.30152671755725,0.0380952380952381,17.45,19,-10.32,-21.76,37.9,3.34,23600000,t
896,562764,25.71,t,"2018-10-11 00:00:00",83,1.34819087572103,16.4807692307692,12.3014354066986,0.495280292814487,0.65233350812795,75.92,36.84,4.31,11.61,91.93,1.7,263710000,f
896,1082548,19.61,t,"2019-03-20 00:00:00",83,1.02831672784478,12.5705128205128,9.38277511961723,0.377769215950684,0.332459360251704,75.92,36.84,4.31,11.61,91.93,1.7,263710000,f
896,265112,29.92,t,"2018-07-14 00:00:00",83,1.56895647614054,19.1794871794872,14.3157894736842,0.576382199961472,0.873099108547457,75.92,36.84,4.31,11.61,91.93,1.7,263710000,f
896,1409187,13.71,t,"2019-06-22 00:00:00",83,0.718930256948086,8.78846153846154,6.55980861244019,0.264110961279137,0.0230728893550079,75.92,36.84,4.31,11.61,91.93,1.7,263710000,t
896,2863508,14.56,t,"2019-08-06 00:00:00",83,0.763502884111169,9.33333333333333,6.96650717703349,0.280485455596224,0.0676455165180913,75.92,36.84,4.31,11.61,91.93,1.7,263710000,t
896,746539,20.42,t,"2018-12-05 00:00:00",83,1.07079181961196,13.0897435897436,9.77033492822967,0.39337314582932,0.374934452018878,75.92,36.84,4.31,11.61,91.93,1.7,263710000,t
896,2930810,13.65,t,"2019-08-16 00:00:00",83,0.715783953854221,8.75,6.5311004784689,0.26295511462146,0.0199265862611432,75.92,36.84,4.31,11.61,91.93,1.7,263710000,t
902,208803,3.5,t,"2018-06-27 00:00:00",123,0.223499361430396,0.916230366492147,3.19051959890611,0.125673249551167,0.798561151079137,8.55,65.06,2.64,8.38,105.81,1.02,106480000,t
902,481435,4.064,t,"2018-09-17 00:00:00",123,0.259514687100894,1.06387434554974,3.70464904284412,0.145924596050269,1.00143884892086,8.55,65.06,2.64,8.38,105.81,1.02,106480000,f
902,661171,2.8,t,"2018-11-09 00:00:00",123,0.178799489144317,0.732984293193717,2.55241567912489,0.100538599640934,0.546762589928058,8.55,65.06,2.64,8.38,105.81,1.02,106480000,f
902,671417,2.4,t,"2018-11-12 00:00:00",123,0.153256704980843,0.628272251308901,2.18778486782133,0.0861759425493716,0.402877697841727,8.55,65.06,2.64,8.38,105.81,1.02,106480000,t
902,729510,1.72,t,"2018-11-29 00:00:00",123,0.109833971902937,0.450261780104712,1.56791248860529,0.0617594254937163,0.158273381294964,8.55,65.06,2.64,8.38,105.81,1.02,106480000,t
902,491573,3.55,t,"2018-09-20 00:00:00",123,0.22669220945083,0.929319371727749,3.23609845031905,0.127468581687612,0.816546762589928,8.55,65.06,2.64,8.38,105.81,1.02,106480000,f
902,627322,2.5,t,"2018-10-30 00:00:00",123,0.159642401021711,0.654450261780105,2.27894257064722,0.0897666068222621,0.438848920863309,8.55,65.06,2.64,8.38,105.81,1.02,106480000,t
902,976177,2.6,t,"2019-02-15 00:00:00",123,0.16602809706258,0.680628272251309,2.37010027347311,0.0933572710951526,0.474820143884892,8.55,65.06,2.64,8.38,105.81,1.02,106480000,f
902,562761,3.23,t,"2018-10-11 00:00:00",123,0.206257982120051,0.845549738219895,2.94439380127621,0.115978456014363,0.701438848920864,8.55,65.06,2.64,8.38,105.81,1.02,106480000,f
902,898139,2.7,t,"2019-01-23 00:00:00",123,0.172413793103448,0.706806282722513,2.461257976299,0.0969479353680431,0.510791366906475,8.55,65.06,2.64,8.38,105.81,1.02,106480000,f
902,955850,2.63,t,"2019-02-09 00:00:00",123,0.16794380587484,0.68848167539267,2.39744758432087,0.0944344703770197,0.485611510791367,8.55,65.06,2.64,8.38,105.81,1.02,106480000,t
903,650972,29.36,t,"2018-11-06 00:00:00",24,14.5346534653465,419.428571428571,71.609756097561,1.88205128205128,0.205538727823453,83.65,4.46,4.48,61.25,589.45,0.88,2190000000,t
903,789403,27.03,t,"2018-12-21 00:00:00",24,13.3811881188119,386.142857142857,65.9268292682927,1.73269230769231,0.104716572912159,83.65,4.46,4.48,61.25,589.45,0.88,2190000000,t
903,3102740,39.08,t,"2019-09-11 00:00:00",24,19.3465346534653,558.285714285714,95.3170731707317,2.50512820512821,0.626135871916919,83.65,4.46,4.48,61.25,589.45,0.88,2190000000,f
905,1110650,17.07,t,"2019-03-28 00:00:00",65,2.0970515970516,6.80079681274901,38.7954545454545,1.8655737704918,0.499095840867993,59.18,2.61,3.61,5.8,6.57,4.45,99800000,t
905,1444115,17.89,t,"2019-07-02 00:00:00",65,2.1977886977887,7.12749003984064,40.6590909090909,1.9551912568306,0.573236889692586,59.18,2.61,3.61,5.8,6.57,4.45,99800000,f
905,789331,17.2,t,"2018-12-21 00:00:00",65,2.11302211302211,6.85258964143426,39.0909090909091,1.87978142076503,0.510849909584087,59.18,2.61,3.61,5.8,6.57,4.45,99800000,t
905,603511,16.09,t,"2018-10-23 00:00:00",65,1.97665847665848,6.41035856573705,36.5681818181818,1.75846994535519,0.410488245931284,59.18,2.61,3.61,5.8,6.57,4.45,99800000,t
